lat,lon,alt,4,5,6,1,2,3
-17.41103372773065,-102.21927071601198,560041.3393962984,False,False,False,False,False,True
-15.9411515109083,-101.11396045403875,559596.2371454277,False,False,False,False,False,True
-14.46403431053482,-100.02634659448505,559166.7717695298,False,False,False,False,False,True
-12.980452141369236,-98.95455819606804,558754.1790575314,False,False,False,False,False,True
-11.491144377838573,-97.8967843710962,558359.611521201,False,False,False,False,False,True
-9.996823625368872,-96.85126781766918,557984.133938487,False,False,False,False,False,True
-8.498179372565685,-95.81629837093635,557628.7192894885,False,False,False,False,False,True
-6.995881451115857,-94.79020659723072,557294.2451045121,False,False,False,False,False,True
-5.490583330262274,-93.77135744382088,556981.4902419513,False,False,False,False,False,True
-3.9829252720150174,-92.75814394811871,556691.132111472,False,False,False,False,False,True
-2.4735373724832037,-91.7489810030425,556423.7443557931,False,False,False,False,False,True
-0.963040489233026,-90.74229765389273,556179.7946911657,False,False,False,False,False,False
0.5479427640581204,-89.73653701771994,555959.6448149254,False,False,False,False,False,False
2.058797321089619,-88.73014105037464,555763.5475572714,False,False,False,False,False,False
3.5689047227987643,-87.72155049869735,555591.6478265916,False,False,False,False,False,False
5.077642293129065,-86.7091972501168,555443.9823617218,False,False,False,False,False,False
6.584380254999591,-85.69149817470229,555320.4803168601,False,False,False,False,False,False
8.088478785746702,-84.66684892609135,555220.9643327348,False,False,False,False,False,False
9.589284986953823,-83.63361768864951,555145.1520882121,False,False,False,False,False,False
11.08612974393258,-82.59013902916041,555092.6583239181,False,False,False,False,False,False
12.57832444784272,-81.53470684084492,555062.9973274076,False,False,False,False,False,False
14.06515755472387,-80.46556890256734,555055.5858666926,False,False,False,False,False,False
15.545890954149664,-79.38091970184567,555069.7465572099,False,False,False,False,False,False
17.019756120221633,-78.2788940640084,555104.7116448098,False,False,False,False,False,False
18.485950017774094,-77.15756061312088,555159.6271855999,False,False,False,False,False,False
19.943630736050377,-76.01491528450201,555233.557601438,False,False,False,False,False,False
21.391912823692923,-74.84887496112613,555325.4905883402,False,False,False,False,False,False
22.82986229977838,-73.65727133274548,555434.3423532473,False,False,False,False,False,False
24.256491317926997,-72.43784510911031,555558.9631533707,False,False,False,False,False,False
25.67075246482972,-71.18824075757084,555698.1431108904,False,False,False,False,False,False
27.071532679293867,-69.90600198402282,555850.6182748319,False,False,False,False,False,False
28.457646786213427,-68.58856823333888,556015.0769007639,False,False,False,False,False,False
29.827830650989284,-67.23327255370917,556190.1659185394,False,False,False,False,False,False
31.180733973467895,-65.83734125093174,556374.4975572629,False,False,False,False,False,False
32.514914537212135,-64.39789372178856,556566.6563589042,False,False,False,False,False,False
33.8288232931471,-62.91195580207913,556765.2049828857,False,False,False,False,False,False
35.12080715400461,-61.37645575421007,556968.6926648854,False,False,False,False,False,False
36.389093841874626,-59.78824571828909,557175.6611361838,False,False,False,False,False,False
37.63178588506695,-58.14411831256537,557384.6518190283,False,False,False,False,False,False
38.84685322334593,-56.44083197958234,557594.2127392679,False,False,False,False,False,False
40.03212654294077,-54.67514424679155,557802.9053784821,False,False,False,False,False,False
41.185291744096475,-52.84385437947502,558009.3114357358,False,False,False,False,False,False
42.303886038155184,-50.943855735909914,558212.0394698399,False,False,False,False,False,False
43.38529627152737,-48.972201579224176,558409.7313938579,False,False,False,False,False,False
44.42676017788677,-46.926181990796316,558601.0687943158,False,False,False,False,False,False
45.425371355894505,-44.80341500432121,558784.7790489242,False,False,False,False,False,False
46.37808884751037,-42.601950903779496,558959.6412173479,False,False,False,False,False,False
47.28175223388368,-40.32038887953817,559124.4916810555,False,False,False,False,False,False
48.13310314992394,-37.95800383817384,559278.2295093732,False,False,False,False,False,False
48.9288140220108,-35.51487962985045,559419.8215301642,False,False,False,False,False,False
49.66552463025735,-32.99204318410831,559548.3070849768,False,False,False,False,False,False
50.3398867655852,-30.391592163205488,559662.8024499303,False,False,False,False,False,False
50.94861678070922,-27.71680696933765,559762.5049049703,False,False,False,False,False,False
51.48855522989776,-24.9722365725384,559846.6964356545,False,False,False,False,False,False
51.95673208077894,-22.1637470343346,559914.747053279,False,False,False,False,False,False
52.3504352255952,-19.29852213720529,559966.1177203476,False,False,False,False,False,False
52.66727967504741,-16.385003392468523,560000.3629046569,False,False,False,False,False,False
52.905271539415956,-13.432788865056382,560017.1325229649,False,False,False,False,False,False
53.06286906127872,-10.452429221849666,560016.1738981602,False,False,False,False,False,False
53.13902839558041,-7.45520802206954,559997.3328030529,False,False,False,False,False,False
53.133237458151925,-4.452856549006508,559960.5543342007,False,False,False,False,False,False
53.04553263324358,-1.4572439039897447,559905.8832902848,False,False,False,False,False,False
52.876497554857814,1.5199419188501389,559833.4641109746,False,False,False,False,False,False
52.62724405545223,4.4675011214783025,559743.5403762708,False,False,False,False,False,False
52.2993767183019,7.3749977623823035,559636.4538679606,False,False,False,False,False,False
51.89494362208443,10.232989222954759,559512.6431964819,False,False,False,False,False,False
51.41637668749798,13.0331964180491,559372.6419981301,False,False,False,False,False,False
50.86642545199125,15.76861346364635,559217.0767090984,False,False,False,False,False,False
50.24808810533518,18.43355529160568,559046.6639243934,False,False,False,False,False,False
49.56454327659072,21.023650085834365,558862.2073515642,False,False,False,False,False,False
48.81908547008938,23.535784348371656,558664.5943702881,False,False,False,False,False,False
48.01506632136262,25.968013855510527,558454.7922110208,False,False,False,False,False,False
47.15584308816741,28.31944824849653,558233.8437668567,False,False,False,False,False,False
46.244735093322035,30.590122161472184,558002.8630547808,False,False,False,False,False,False
45.284988248534894,32.780860816292375,557763.0303437955,False,False,False,False,False,False
44.279747335588596,34.89314738887616,557515.5869687113,False,False,False,False,False,False
43.232035409787365,36.92899740224302,557261.8298501908,False,False,False,False,False,False
42.14473950252815,38.89084365787705,557003.105742652,False,False,False,False,False,False
41.02060171546116,40.7814337243596,556740.8052332223,False,False,False,False,False,False
39.86221321756107,42.603743379506646,556476.3561606192,False,False,False,False,False,False
38.67201968979894,44.36089046062426,556211.2186122006,False,False,False,False,False,False
37.45231401061119,46.05608740064117,555946.8761960628,False,False,False,False,False,False
36.20524657916909,47.69257918128477,555684.8307170522,False,False,False,False,False,False
34.93282949205129,49.27360484348233,555426.5949654578,False,False,False,False,False,False
33.63694332391736,50.802365383986796,555173.6857725511,False,False,False,False,False,False
32.319344589939114,52.28199939288104,554927.6170096799,False,False,False,False,False,False
30.98167358204737,53.715565038583556,554689.8925619767,False,False,False,False,False,False
29.625462338963814,55.10602829907387,554461.9993074932,False,False,False,False,False,False
28.252142572234874,56.456253932188844,554245.4001337594,False,False,False,False,False,False
26.863053416401296,57.76900169555465,554041.5270232362,False,False,False,False,False,False
25.459448912289837,59.04692456765358,553851.7742395954,False,False,False,False,False,True
24.042505163059825,60.292569368704775,553677.4916463969,False,False,False,False,False,True
22.61332712660903,61.508379108262744,553519.9781896087,False,False,False,False,False,True
21.172955026887774,62.69669664573253,553380.4755747474,False,False,False,False,False,True
19.722370380820593,63.859769328993046,553260.1621689886,False,False,False,False,False,True
18.26250164743241,64.99975434356766,553160.1471576153,False,False,False,False,False,True
16.794229513904586,66.11872456066178,553081.4649834308,False,False,False,False,False,True
15.318391837793406,67.21867471953652,553025.0700961793,False,False,False,False,False,True
13.835788268961945,68.30152781762635,552991.8320383403,False,False,False,False,False,True
12.347184576520695,69.36914161360956,552982.5308915761,False,False,False,False,False,True
10.853316707358351,70.42331517414071,552997.8531067993,False,False,False,False,False,True
9.354892591107618,71.46579697471147,553038.3878106212,False,False,False,False,False,True
7.8526037889001,72.49828515463147,553104.6232130367,False,False,False,False,False,True
6.347116852070452,73.52244335803557,553196.9440326791,False,False,False,False,False,True
4.839084613824781,74.53990083727798,553315.6288704792,False,False,False,False,False,True
3.3291473076894165,75.55226034117756,553460.8482723525,False,False,False,False,False,True
1.817935586026467,76.56110436761126,553632.6632340986,False,False,False,False,False,True
0.30607345669508645,77.56800136444812,553831.0241937152,False,False,False,False,False,False
-1.2058188362460458,78.57451189118089,554055.7705169182,False,False,False,False,False,False
-2.717121963689812,79.58219458889228,554306.6304787175,False,False,False,False,False,False
-4.227214669451561,80.59261298304226,554583.2217417827,False,False,False,False,False,False
-5.735470910121407,81.60734061386302,554885.052329482,False,False,False,False,False,False
-7.241256953156632,82.62796787271267,555211.5220893838,False,False,False,False,False,False
-8.743928407150637,83.65610803606013,555561.9246399584,False,False,False,False,False,False
-10.242827159856517,84.69340351735815,555935.4497914118,False,False,False,False,False,False
-11.737278198630241,85.7415321761202,556331.1864288668,False,False,False,False,False,False
-13.22658628663143,86.8022136854217,556748.1258439132,False,False,False,False,False,False
-14.71003246903827,87.87721595300037,557185.1654983041,False,False,False,False,False,False
-16.1868703826273,88.96836158156928,557641.1132019124,False,False,False,False,False,False
-17.65632234148902,90.07753434197569,558114.6916845308,False,False,False,False,False,False
-19.117575172016632,91.20668561844107,558604.5435396107,False,False,False,False,False,False
-20.569775771100723,92.35784076698334,559109.2365166132,False,False,False,False,False,False
-22.01202636180717,93.53310530482194,559627.269136663,False,False,False,False,False,False
-23.443379422941057,94.7346708205343,560157.0766051811,False,False,False,False,False,False
-24.86283416704364,95.96482229840596,560697.0377240662,False,False,False,False,False,False
-26.269323161297578,97.22593568485763,561245.4784038757,False,False,False,False,False,False
-27.661717598153515,98.52049281807632,561800.6826460182,False,False,False,False,False,False
-29.03881313589549,99.85107707949066,562360.8964724893,False,False,False,False,False,False
-30.39932492025667,101.22037655672406,562924.33560932,False,False,False,False,False,False
-31.741880357985497,102.63118343809276,563489.1925717569,False,False,False,False,False,False
-33.06501160330319,104.08639088782391,564053.6438380233,False,False,False,False,False,False
-34.36714783194899,105.58898657478099,564615.8570800533,False,False,False,False,False,False
-35.64660741382734,107.14204308740085,565173.9984204919,False,False,False,False,False,False
-36.90159013673117,108.74870180987307,565726.2396849415,False,False,False,False,False,False
-38.13016968777249,110.41215259338756,566270.7656191175,False,False,False,False,False,False
-39.3302866617517,112.13560555478013,566805.7810411259,False,False,False,False,False,False
-40.499742440716155,113.92225477316154,567329.5178994623,False,False,False,False,False,False
-41.636194373897546,115.7752324306009,567840.2422084495,False,False,False,False,False,False
-42.737152781917146,117.69755213814211,568336.2608334073,False,False,False,False,False,False
-43.799980407934655,119.69204032277945,568815.92809898,False,False,False,False,False,False
-44.82189503709962,121.76125483847989,569277.6521948642,False,False,False,False,False,False
-45.79997609347422,123.90739045133506,569719.9013546949,False,False,False,False,False,False
-46.731176085168606,126.13217157749999,570141.2097842655,False,False,False,False,False,False
-47.612337791123394,128.43673367212065,570540.1833176509,False,False,False,False,False,False
-48.44021803665628,130.821495974087,570915.5047797229,False,False,False,False,False,False
-49.21151877460342,133.28602990098912,571265.9390359713,False,False,False,False,False,False
-49.92292685743773,135.82893279477216,571590.338128474,False,False,False,False,False,False
-50.57115703881958,138.4476932173217,571887.643941428,False,False,False,False,False,False
-51.15301191446603,141.1386112258091,572156.8948215465,False,False,False,False,False,False
-51.66543866524981,143.89671260861743,572397.227431998,False,False,False,False,False,False
-52.1055953829799,146.7157214356984,572607.8804463511,False,False,False,False,False,False
-52.47091860995789,149.58807840169845,572788.1973891895,False,False,False,False,False,False
-52.75918995824411,152.50501830889635,572937.6290663803,False,False,False,False,False,False
-52.968598215069214,155.4567067328986,573055.735576989,False,False,False,False,False,False
-53.09779316778288,158.43243654860328,573142.187900199,False,False,False,False,False,False
-53.14592758086214,161.42087694843576,573196.7690519274,False,False,False,False,False,False
-53.11268435739289,164.4103597302941,573219.3748074814,False,False,False,False,False,False
-52.998286881207314,167.38918892617923,573210.0139880767,False,False,False,False,False,False
-52.80349175960602,170.34595140584202,573168.8083102776,False,False,False,False,False,False
-52.5295645140388,173.26980940274606,573095.9917992166,False,False,False,False,False,False
-52.17824002083008,176.15075689189968,572991.9097676515,False,False,False,False,False,False
-51.75167052318045,178.9798260591382,572857.0173645576,False,False,False,False,False,False
-51.25236470504025,-178.25076452768997,572691.8776983115,False,False,False,False,False,False
-50.683121587041505,-175.54752271063057,572497.1595410289,False,False,False,False,False,False
-50.04696289334828,-172.91565392473416,572273.6346221294,False,False,False,False,False,False
-49.34706711768234,-170.35908406366855,572022.174520498,False,False,False,False,False,False
-48.58670789037915,-167.88052460640463,571743.7471662578,False,False,False,False,False,False
-47.76919852589681,-165.4815693256008,571439.4129645055,False,False,False,False,False,False
-46.89784390888344,-163.1628119040376,571110.3205546136,False,False,False,False,False,False
-45.97589896089174,-160.92397161908517,570757.7017324637,False,False,False,False,False,False
-45.006541219009335,-158.7640377132626,570382.8684516447,False,False,False,False,False,False
-43.99283838758285,-156.6813787675384,569987.2047465183,False,False,False,False,False,False
-42.93773492794453,-154.67387588411077,569572.1630620114,False,False,False,False,False,False
-41.84403845968253,-152.73902888376,569139.2579891727,False,False,False,False,False,False
-40.71441237316077,-150.87405314775515,568690.0602052036,False,False,False,False,False,False
-39.551372570305574,-149.07596333919648,568226.1901835189,False,False,False,False,False,False
-38.35728751195229,-147.34164441281655,567749.311698194,False,False,False,False,False,False
-37.1343808331047,-145.6679096698379,567261.1251478831,False,False,False,False,False,False
-35.88473588540474,-144.05154946494437,566763.3607255999,False,False,False,False,False,False
-34.61030166578922,-142.48936844766712,566257.7714616726,False,False,False,False,False,False
-33.31289968580304,-140.97821514686882,565746.1261678257,False,False,False,False,False,False
-31.994231422748616,-139.51500414004965,565230.2023113362,False,False,False,False,False,False
-30.65588607120666,-138.09673214083858,564711.7788487404,False,False,False,False,False,False
-29.299348377887604,-136.72048905473437,564192.6290491165,False,False,False,False,False,False
-27.926006397971957,-135.38346492852781,563674.5133372163,False,False,False,False,False,False
-26.53715905646117,-134.08295359300354,563159.1721875588,False,False,False,False,False,False
-25.13402343244581,-132.81635367649892,562648.3190997778,False,False,False,False,False,True
-23.71774171416041,-131.5811675582239,562143.6336864518,False,False,False,False,False,True
-22.289387794553964,-130.37499873145018,561646.7549040277,False,False,False,False,False,True
-20.84997349319041,-129.19554795986522,561159.2744570104,False,False,False,False,False,True
-19.400454404049192,-128.04060853765586,560682.7304054125,False,False,False,False,False,True
-17.941733415687274,-126.90805922794712,560218.6003912417,False,False,False,False,False,True
-16.47467368082462,-125.79586513790129,559768.2982126498,False,False,False,False,False,True
-15.000091678600871,-124.70206145679224,559333.1644755625,False,False,False,False,False,True
-13.518769523422769,-123.6247539002737,558914.4638060797,False,False,False,False,False,True
-12.031457227450773,-122.56211057911489,558513.3792627444,False,False,False,False,False,True
-10.538876657677012,-121.51235553282882,558131.0077430089,False,False,False,False,False,True
-9.041725264366718,-120.47376227068317,557768.3557748109,False,False,False,False,False,True
-7.540679607719848,-119.44464734852566,557426.3357135141,False,False,False,False,False,True
-6.036398708946357,-118.42336416552862,557105.7623622667,False,False,False,False,False,True
-4.529527252995184,-117.40829597959402,556807.3500324712,False,False,False,False,False,True
-3.020698668272341,-116.39785066182894,556531.7100582003,False,False,False,False,False,True
-1.5105381089197063,-115.39045382173039,556279.3487767002,False,False,False,False,False,True
0.00033463494017758763,-114.38454281419097,556050.6659846754,False,False,False,False,False,False
1.5113022742303972,-113.37856060606724,555845.9538775717,False,False,False,False,False,False
3.0217471807597978,-112.37094965479886,555665.3964767943,False,False,False,False,False,False
4.531048544992811,-111.36014578292145,555509.0695473005,False,False,False,False,False,False
6.038579507600618,-110.34457203173274,555376.941005469,False,False,False,False,False,False
7.543704239495145,-109.322632479016,555268.8718148125,False,False,False,False,False,False
9.045774946046922,-108.29270600676782,555184.6173643804,False,False,False,False,False,False
10.544128769093557,-107.2531400090799,555123.8293226092,False,False,False,False,False,False
12.038084562419852,-106.2022440327806,555086.0579566688,False,False,False,False,False,False
13.526939512785255,-105.13828335148216,555070.754905265,False,False,False,False,False,False
15.00996558064027,-104.0594724794139,555077.2763904982,False,False,False,False,False,False
16.48640770893493,-102.96396699219869,555104.8869030616,False,False,False,False,False,False
17.955471909151566,-101.84986355440897,555152.7630639847,False,False,False,False,False,False
19.41633287946809,-100.71518358599747,555219.9982704481,False,False,False,False,False,False
20.868121520287087,-99.55787336821432,555305.6073579867,False,False,False,False,False,False
22.30992205046301,-98.37579618294087,555408.531744207,False,False,False,False,False,False
23.740766799714883,-97.1667263801202,555527.6448616072,False,False,False,False,False,False
25.159630641493816,-95.92834390300169,555661.7578756198,False,False,False,False,False,False
26.56542505090648,-94.65822963905794,555809.6256601985,False,False,False,False,False,False
27.956991778332174,-93.35386084266837,555969.9530019759,False,False,False,False,False,False
29.333096140301784,-92.01260946884912,556141.4010032975,False,False,False,False,False,False
30.692419940626323,-90.6317404518114,556322.5936536962,False,False,False,False,False,False
32.03355405410246,-89.20841293236295,556512.1245389411,False,False,False,False,False,False
33.35499072670677,-87.7396840111295,556708.5636563896,False,False,False,False,False,False
34.65511567610826,-86.2225158947433,556910.464305275,False,False,False,False,False,False
35.932200113626855,-84.65378725849266,557116.3700203893,False,False,False,False,False,False
37.18439285497033,-83.03030977958271,557324.8215179048,False,False,False,False,False,False
38.40971274392118,-81.34885092462288,557534.3636223393,False,False,False,False,False,False
39.60604168103707,-79.60616402389303,557743.552143964,False,False,False,False,False,False
40.771118628388265,-77.79902793050653,557950.960676593,False,False,False,False,False,False
41.90253505238707,-75.92429506706077,558155.1872863667,False,False,False,False,False,False
42.997732364796654,-73.97895249977516,558354.8610628952,False,False,False,False,False,False
44.05400202619383,-71.96019462552789,558548.648504993,False,False,False,False,False,False
45.068490406359516,-69.8655062229422,558735.2599591909,False,False,False,False,False,False
46.03820120323884,-67.69277398318636,558913.454603827,False,False,False,False,False,False
46.9600166008665,-65.44038100829133,559082.0476865127,False,False,False,False,False,False
47.83071085380034,-63.10734208659135,559239.9149792283,False,False,False,False,False,False
48.64697771228706,-60.693432204383384,559385.9982137121,False,False,False,False,False,False
49.405464095516145,-58.19932110518378,559519.3099530926,False,False,False,False,False,False
50.10281180871704,-55.62670426177135,559638.9381359447,False,False,False,False,False,False
50.73570728982362,-52.978421712036834,559744.0502747999,False,False,False,False,False,False
51.30093881444757,-50.25855481928749,559833.8972927849,False,False,False,False,False,False
51.795459909022426,-47.47248892765879,559907.8169835622,False,False,False,False,False,False
52.21645697447735,-44.626933496595306,559965.2370811508,False,False,False,False,False,False
52.561418379495684,-41.72988684086505,560005.6779279243,False,False,False,False,False,False
52.828201649646886,-38.79054142296027,560028.7547305063,False,False,False,False,False,False
53.015094969412054,-35.81912651368815,560034.1793950063,False,False,False,False,False,False
53.12086913468824,-32.82669170654996,560021.7619344839,False,False,False,False,False,False
53.144816414378525,-29.82484052009431,559991.4114433016,False,False,False,False,False,False
53.08677351312417,-26.825428781803495,559943.1366345007,False,False,False,False,False,False
52.94712691433348,-23.840246572899165,559877.0459379987,False,False,False,False,False,False
52.726800197190855,-20.880704481005395,559793.3471592019,False,False,False,False,False,False
52.427224290183915,-17.957544384907813,559692.3466987811,False,False,False,False,False,False
52.05029286405439,-15.080592094912818,559574.448336718,False,False,False,False,False,False
51.59830602038997,-12.258564409729077,559440.1515844684,False,False,False,False,False,False
51.07390599966752,-9.498937395639542,559290.0496116104,False,False,False,False,False,False
50.480007941826734,-6.8078731196355164,559124.8265228006,False,False,False,False,False,False
49.81973431198818,-4.190223166388744,558945.2553640323,False,False,False,False,False,False
49.09634393866491,-1.649544535668157,558752.1934926562,False,False,False,False,False,False
48.31317405502965,0.8118067851069125,558546.579759696,False,False,False,False,False,False
47.473585299372246,3.192572603967637,558329.4302413323,False,False,False,False,False,False
46.58091523232093,5.492467553374606,558101.8338253315,False,False,False,False,False,False
45.638439947627084,7.712045709686502,557864.9474578301,False,False,False,False,False,False
44.64934360074777,9.852566446665616,557619.9910687624,False,False,False,False,False,False
43.61669531772475,11.915866462175064,557368.2421960081,False,False,False,False,False,False
42.543432716038645,13.90423957635561,557111.0303293259,False,False,False,False,False,False
41.43235115054356,15.820330188982366,556849.7309968199,False,False,False,False,False,False
40.28609776528485,17.66703909990223,556585.7596177579,False,False,False,False,False,False
39.107169463671525,19.447442931761024,556320.5651470149,False,False,False,False,False,False
37.897913979157295,21.164726514645114,556055.6235371856,False,False,False,False,False,False
36.66053332342467,22.8221272988457,555792.4310459574,False,False,False,False,False,False
35.39708899053928,24.42289060134634,555532.497416891,False,False,False,False,False,False
34.10950839803378,25.970234376794586,555277.3389628493,False,False,False,False,False,False
32.79959214206728,27.467322194201632,555028.4715820549,False,False,False,False,False,False
31.469021728595916,28.917243162723487,554787.40373726,False,False,False,False,False,False
30.119367518547065,30.322997650574766,554555.6294292626,False,False,False,False,False,False
28.752096687134316,31.687487766361087,554334.6211961503,False,False,False,False,False,False
27.368581049941657,33.013511703075864,554125.8231699659,False,False,False,False,False,False
25.97010276648249,34.30376304850638,553930.6439706564,False,False,False,False,False,True
24.55786914237623,35.56082311499161,553750.4510020699,False,False,False,False,False,True
23.13300830099487,36.78717409858343,553586.5622980002,False,False,False,False,False,True
21.696583217663886,37.98519466839385,553440.2411925627,False,False,False,False,False,True
20.249596020089726,39.15716620618991,553312.6898659476,False,False,False,False,False,True
18.79299377299406,40.30527792505437,553205.0434051909,False,False,False,False,False,True
17.327673893510166,41.43163255786856,553118.3641375174,False,False,False,False,False,True
15.854489215887583,42.538252434454265,553053.6362641725,False,False,False,False,False,True
14.374252726408866,43.62708564084514,553011.7608211181,False,False,False,False,False,True
12.88774199425205,44.70001316288266,552993.550991762,False,False,False,False,False,True
11.395703324163858,45.75885441506951,552999.7277952308,False,False,False,False,False,True
9.89885565818114,46.805374460787895,553030.9161719502,False,False,False,False,False,True
8.397894253657258,47.84129036468964,553087.6414865197,False,False,False,False,False,True
6.893494165618728,48.868277661634366,553170.3264657566,False,False,False,False,False,True
5.386313559341518,49.88797676252973,553279.2885878342,False,False,False,False,False,True
3.876996881153764,50.901999292363996,553414.737936029,False,False,False,False,False,True
2.366177912309792,51.91193436452362,553576.7755284234,False,False,False,False,False,True
0.8544827325793318,52.919354798879006,553765.3921325133,False,False,False,False,False,False
-0.6574673817572627,53.925823296011274,553980.467571122,False,False,False,False,False,False
-2.1690531004339357,54.93289858193484,554221.7705236427,False,False,False,False,False,False
-3.679654197494225,55.94214153924928,554488.9588241541,False,False,False,False,False,False
-5.188646700622277,56.95512134108028,554781.580255221,False,False,False,False,False,False
-6.6954000072778195,57.97342160420424,555099.0738339375,False,False,False,False,False,False
-8.199275957079257,58.998648124147316,555440.7720583143,False,False,False,False,False,False
-9.699617742667254,60.03242892695023,555805.9012914445,False,False,False,False,False,False
-11.195758878010833,61.076429811649945,556193.5872293521,False,False,False,False,False,False
-12.687011857910864,62.13235453659667,556602.8562698201,False,False,False,False,False,False
-14.17266674774501,63.20195276008801,557032.6395633467,False,False,False,False,False,False
-15.651987567532682,64.28702648877606,557481.7770428889,False,False,False,False,False,False
-17.124208462069493,65.38943655002835,557949.0218550724,False,False,False,False,False,False
-18.588529629951744,66.51110888492165,558433.0451715628,False,False,False,False,False,False
-20.04411298525475,67.65404178678565,558932.4413575714,False,False,False,False,False,False
-21.49007752562257,68.8203104818542,559445.733473057,False,False,False,False,False,False
-22.92549438304418,70.01207483666774,559971.3790807308,False,False,False,False,False,False
-24.34938153442303,71.23158417659819,560507.7763333543,False,False,False,False,False,False
-25.760698154655913,72.48118257560932,561053.2703124512,False,False,False,False,False,False
-27.158338599317975,73.76331322221654,561606.1595889983,False,False,False,False,False,False
-28.541126012727563,75.08052175519661,562164.7029764021,False,False,False,False,False,False
-29.907805566801308,76.43545822565449,562727.1264449711,False,False,False,False,False,False
-31.257037352631087,77.8308772648265,563291.6301674129,False,False,False,False,False,False
-32.58738896383763,79.26963594311285,563856.3956639586,False,False,False,False,False,False
-33.89732783694934,80.75468870321258,564419.5930158875,False,False,False,False,False,False
-35.18521344572244,82.28907863479586,564979.3881165726,False,False,False,False,False,False
-36.44928948550303,83.87592423379324,565533.9499288936,False,False,False,False,False,False
-37.68767623369731,85.51840066311385,566081.4577185421,False,False,False,False,False,False
-38.89836493562918,87.21971690015012,566620.1089488935,False,False,False,False,False,False
-40.07920486495214,88.98307270352994,567148.123498384,False,False,False,False,False,False
-41.22790772291093,90.81163106147486,567663.7549815613,False,False,False,False,False,False
-42.34203737905403,92.70845586590266,568165.2946876115,False,False,False,False,False,False
-43.41900999918825,94.67645015593911,568651.0789846106,False,False,False,False,False,False
-44.45609542618527,96.71827943464955,569119.4958015248,False,False,False,False,False,False
-45.45042223597547,98.83628191655255,569568.9908922045,False,False,False,False,False,False
-46.39898732062052,101.03236578844061,569998.0738571123,False,False,False,False,False,False
-47.298670890440526,103.30789431068239,570405.3239006326,False,False,False,False,False,False
-48.14625776723541,105.66356196276922,570789.395302475,False,False,False,False,False,False
-48.93846574511566,108.09926280306591,571149.0225830316,False,False,False,False,False,False
-49.671981594049214,110.61395981568963,571483.0253443018,False,False,False,False,False,False
-50.3435049575731,113.20555995763041,571790.3127690655,False,False,False,False,False,False
-50.94979993606889,115.87080485633071,572069.8877620994,False,False,False,False,False,False
-51.48775356054497,118.60518724644412,572320.8507193854,False,False,False,False,False,False
-51.95443967184239,121.40290395783711,572542.4029120627,False,False,False,False,False,False
-52.34718598879004,124.25685573023425,572733.8494735098,False,False,False,False,False,False
-52.663641457164694,127.15870221593897,572894.6019795792,False,False,False,False,False,False
-52.90184042569348,130.0989771434185,573024.1806131232,False,False,False,False,False,False
-53.06025990601775,133.0672639192148,573122.2159058533,False,False,False,False,False,False
-53.137866230452005,136.05242638618475,573188.4500515872,False,False,False,False,False,False
-53.134147877032646,139.04288378703984,573222.7377867433,False,False,False,False,False,False
-53.0491320715625,142.02691406848405,573225.0468352876,False,False,False,False,False,False
-52.88338364562548,144.99297048057252,573195.4578558084,False,False,False,False,False,False
-52.637987765567914,147.92996639012756,573134.1642145328,False,False,False,False,False,False
-52.314514290628644,150.8275715111278,573041.4708831377,False,False,False,False,False,False
-51.91497069948825,153.67642112140263,572917.7932592159,False,False,False,False,False,False
-51.441743809556115,156.46829014870303,572763.6554248668,False,False,False,False,False,False
-50.897535116673566,159.19620245282414,572579.6880022527,False,False,False,False,False,False
-50.28529331622442,161.85448023918644,572366.6255952149,False,False,False,False,False,False
-49.60814741638295,164.43873879579115,572125.3038259879,False,False,False,False,False,False
-48.86934328933753,166.94583617218152,571856.65597744,False,False,False,False,False,False
-48.07218580584073,169.37378566393988,571561.7092523773,False,False,False,False,False,False
-47.2199879688481,171.7216452630486,571241.5806636969,False,False,False,False,False,False
-46.31602777868996,173.9893917118927,570897.4725694525,False,False,False,False,False,False
-45.36351298794745,176.17778895808203,570530.6678694646,False,False,False,False,False,False
-44.365553456717315,178.28825790308252,570142.5248804811,False,False,False,False,False,False
-43.32514050854965,-179.67724731787118,569734.4719089408,False,False,False,False,False,False
-42.24513249697331,-177.7163529884643,569308.0015413945,False,False,False,False,False,False
-41.128245704408116,-175.82636732809394,568864.6646737773,False,False,False,False,False,False
-39.977049684188195,-174.00436898038032,568406.0643024169,False,False,False,False,False,False
-38.793966198454996,-172.24728246125187,567933.8491003832,False,False,False,False,False,False
-37.581270980989984,-170.55194116815213,567449.7068040678,False,False,False,False,False,False
-36.34109764830345,-168.9151389411584,566955.3574360594,False,False,False,False,False,False
-35.075443181654464,-167.3336713777273,566452.546391048,False,False,False,False,False,False
-33.78617275674487,-165.80436599847326,565943.0367257148,False,False,False,False,False,False
-32.47503396838282,-164.3241157114861,565428.6047977918,False,False,False,False,False,False
-31.143654123227662,-162.88988367010595,564911.0290077036,False,False,False,False,False,False
-29.793554953118793,-161.49872498183086,564392.0853494288,False,False,False,False,False,False
-28.426158701977773,-160.14779279532777,563873.5395639376,False,False,False,False,False,False
-27.042795769029816,-158.83434305833163,563357.1400115299,False,False,False,False,False,False
-25.64471210067909,-157.55573641352282,562844.6106142646,False,False,False,False,False,True
